Login_ID,User_ID,Timestamp,Location,IP_Address,Login_Status,Access_Duration,Access_Duration_Minutes
LID048399,UID01038,12-05-2025 03:43,Shivamogga,215.138.93.165,Success,4497,74:57:00
LID048400,UID04348,07-05-2025 20:18,Hubballi,135.5.21.184,Success,5288,88:08:00
LID048401,UID00205,22-05-2025 15:12,Belagavi,164.231.137.177,Success,2945,49:05:00
LID048402,UID00940,17-05-2025 12:13,Kalaburagi,25.87.7.5,Failed,0,00:00
LID048403,UID03966,16-05-2025 05:13,Bengaluru,172.99.46.114,Success,5080,84:40:00
LID048404,UID04428,12-05-2025 14:13,Davanagere,33.73.182.64,Failed,0,00:00
LID048405,UID01144,11-05-2025 00:22,Tumakuru,76.182.245.162,Success,5502,91:42:00
LID048406,UID03709,09-05-2025 03:49,Hubballi,80.195.39.128,Success,868,14:28
LID048407,UID00312,11-05-2025 03:57,Bengaluru,214.237.234.209,Success,3260,54:20:00
LID048408,UID03011,25-05-2025 01:49,Tumakuru,82.140.180.98,Success,4332,72:12:00
LID048409,UID01233,03-05-2025 20:35,Ballari,77.238.239.76,Success,7006,116:46:00
LID048410,UID02523,04-05-2025 08:16,Ballari,139.49.131.189,Success,1022,17:02
LID048411,UID02266,24-05-2025 10:01,Mangaluru,123.195.122.164,Success,2856,47:36:00
LID048412,UID04794,04-05-2025 16:53,Davanagere,141.203.106.167,Success,114,01:54
LID048413,UID00213,18-05-2025 08:34,Tumakuru,73.216.131.15,Success,1210,20:10
LID048414,UID03685,08-05-2025 20:58,Shivamogga,161.72.206.109,Success,7032,117:12:00
LID048415,UID00567,11-05-2025 22:10,Belagavi,134.134.14.23,Success,7056,117:36:00
LID048416,UID02980,07-05-2025 06:34,Shivamogga,132.80.124.49,Success,1148,19:08
LID048417,UID01280,31-05-2025 15:49,Ballari,104.205.130.173,Success,7092,118:12:00
LID048418,UID00814,29-05-2025 10:58,Mangaluru,15.254.174.249,Success,6228,103:48:00
LID048419,UID01918,01-06-2025 00:36,Hubballi,73.16.238.186,Failed,0,00:00
LID048420,UID00576,13-05-2025 06:54,Kalaburagi,168.147.5.79,Success,2118,35:18:00
LID048421,UID04568,30-05-2025 10:23,Belagavi,204.98.234.24,Success,6294,104:54:00
LID048422,UID01112,27-05-2025 10:41,Shivamogga,68.37.138.20,Success,6502,108:22:00
LID048423,UID04578,01-06-2025 15:54,Tumakuru,211.249.62.10,Success,2561,42:41:00
LID048424,UID04245,24-05-2025 08:06,Ballari,149.171.116.38,Success,6194,103:14:00
LID048425,UID01148,07-05-2025 03:52,Ballari,214.255.88.123,Success,1430,23:50
LID048426,UID02647,10-05-2025 11:16,Mangaluru,170.243.202.138,Success,6649,110:49:00
LID048427,UID00732,05-05-2025 02:15,Mysuru,207.205.72.78,Success,6339,105:39:00
LID048428,UID02983,15-05-2025 22:04,Mysuru,24.217.250.29,Success,4364,72:44:00
LID048429,UID02525,26-05-2025 17:04,Mangaluru,2.225.75.37,Success,195,03:15
LID048430,UID04093,28-05-2025 13:51,Davanagere,7.79.60.220,Failed,0,00:00
LID048431,UID00106,28-05-2025 20:36,Belagavi,23.149.221.65,Failed,0,00:00
LID048432,UID01511,29-05-2025 17:36,Bengaluru,182.226.243.154,Success,6833,113:53:00
LID048433,UID04912,10-05-2025 12:36,Belagavi,60.108.39.236,Failed,0,00:00
LID048434,UID01346,27-05-2025 07:53,Davanagere,29.199.43.31,Success,6481,108:01:00
LID048435,UID01454,27-05-2025 14:23,Kalaburagi,215.224.178.47,Success,6241,104:01:00
LID048436,UID03616,01-06-2025 07:21,Davanagere,209.123.112.204,Success,2009,33:29:00
LID048437,UID00828,11-05-2025 06:01,Shivamogga,199.144.235.155,Success,6140,102:20:00
LID048438,UID04164,31-05-2025 14:05,Tumakuru,107.3.82.72,Failed,0,00:00
LID048439,UID04599,06-05-2025 04:58,Hubballi,183.82.141.144,Success,5995,99:55:00
LID048440,UID04495,26-05-2025 16:24,Ballari,53.213.88.240,Success,3040,50:40:00
LID048441,UID02656,22-05-2025 01:37,Bengaluru,54.47.235.151,Success,5631,93:51:00
LID048442,UID03479,23-05-2025 14:23,Bengaluru,88.239.220.176,Success,5884,98:04:00
LID048443,UID02233,27-05-2025 02:03,Kalaburagi,70.162.131.103,Success,64,01:04
LID048444,UID02215,03-05-2025 09:45,Ballari,182.249.76.252,Success,3781,63:01:00
LID048445,UID04808,04-05-2025 07:40,Mysuru,192.204.133.88,Success,5403,90:03:00
LID048446,UID00034,05-05-2025 01:55,Bengaluru,26.70.2.232,Success,1442,24:02:00
LID048447,UID04854,30-05-2025 14:01,Mangaluru,35.64.155.190,Failed,0,00:00
LID048448,UID02505,26-05-2025 07:51,Kalaburagi,5.253.119.60,Success,3456,57:36:00
LID048449,UID04297,09-05-2025 16:26,Belagavi,144.20.181.5,Success,6333,105:33:00
LID048450,UID03607,23-05-2025 23:45,Belagavi,163.121.163.58,Failed,0,00:00
LID048451,UID00361,29-05-2025 11:39,Kalaburagi,131.19.116.69,Success,5006,83:26:00
LID048452,UID04417,12-05-2025 08:37,Davanagere,28.135.178.73,Failed,0,00:00
LID048453,UID00268,11-05-2025 05:44,Mysuru,179.164.66.15,Success,6943,115:43:00
LID048454,UID00176,17-05-2025 19:59,Davanagere,183.37.157.18,Success,3664,61:04:00
LID048455,UID01874,23-05-2025 00:50,Mysuru,46.167.20.135,Success,2442,40:42:00
LID048456,UID02682,21-05-2025 02:41,Tumakuru,200.32.227.9,Failed,0,00:00
LID048457,UID01212,07-05-2025 02:19,Davanagere,214.145.201.154,Success,5735,95:35:00
LID048458,UID02280,07-05-2025 10:50,Bengaluru,11.247.210.11,Success,4792,79:52:00
LID048459,UID04823,01-06-2025 09:58,Hubballi,79.12.8.182,Success,5815,96:55:00
LID048460,UID00373,13-05-2025 06:20,Tumakuru,108.154.93.236,Success,6431,107:11:00
LID048461,UID00869,05-05-2025 11:26,Ballari,34.97.101.244,Success,2730,45:30:00
LID048462,UID01097,26-05-2025 06:08,Belagavi,26.29.100.152,Success,5832,97:12:00
LID048463,UID03534,19-05-2025 07:27,Bengaluru,46.74.153.134,Success,4633,77:13:00
LID048464,UID03271,27-05-2025 07:41,Tumakuru,75.123.127.82,Failed,0,00:00
LID048465,UID00366,25-05-2025 10:40,Mysuru,169.33.10.243,Success,1514,25:14:00
LID048466,UID00761,04-05-2025 04:00,Mangaluru,195.230.16.69,Success,1786,29:46:00
LID048467,UID04757,05-05-2025 08:19,Hubballi,77.229.41.183,Success,3890,64:50:00
LID048468,UID01545,16-05-2025 19:14,Belagavi,74.168.181.203,Success,1235,20:35
LID048469,UID02841,13-05-2025 08:30,Hubballi,136.109.214.130,Success,1172,19:32
LID048470,UID02380,23-05-2025 05:36,Davanagere,119.45.85.15,Failed,0,00:00
LID048471,UID02672,21-05-2025 03:04,Bengaluru,46.28.85.173,Success,2884,48:04:00
LID048472,UID04782,22-05-2025 03:35,Kalaburagi,119.3.58.4,Success,2861,47:41:00
LID048473,UID03151,24-05-2025 21:18,Hubballi,143.88.109.194,Success,6122,102:02:00
LID048474,UID01993,18-05-2025 04:41,Bengaluru,105.29.140.40,Success,264,04:24
LID048475,UID00214,04-05-2025 01:10,Belagavi,169.155.161.140,Success,646,10:46
LID048476,UID00436,23-05-2025 06:26,Shivamogga,8.166.201.144,Success,5019,83:39:00
LID048477,UID02751,16-05-2025 21:41,Bengaluru,25.252.87.129,Success,6704,111:44:00
LID048478,UID02168,16-05-2025 02:56,Tumakuru,30.184.2.145,Failed,0,00:00
LID048479,UID01060,01-06-2025 10:01,Mysuru,214.217.82.218,Success,3279,54:39:00
LID048480,UID03008,12-05-2025 04:07,Mysuru,151.170.191.199,Success,7149,119:09:00
LID048481,UID00251,12-05-2025 12:08,Shivamogga,160.39.43.250,Success,6355,105:55:00
LID048482,UID02109,19-05-2025 10:41,Tumakuru,181.134.87.188,Success,69,01:09
LID048483,UID01245,09-05-2025 05:21,Tumakuru,133.81.160.233,Failed,0,00:00
LID048484,UID02605,11-05-2025 11:02,Ballari,20.187.113.125,Success,6803,113:23:00
LID048485,UID01852,21-05-2025 07:57,Belagavi,153.122.182.225,Success,6889,114:49:00
LID048486,UID00100,30-05-2025 20:45,Mangaluru,131.197.57.39,Success,2690,44:50:00
LID048487,UID02216,23-05-2025 10:09,Tumakuru,190.252.178.93,Success,2407,40:07:00
LID048488,UID04880,27-05-2025 07:53,Kalaburagi,101.251.149.33,Success,5539,92:19:00
LID048489,UID03130,16-05-2025 15:46,Ballari,196.254.163.190,Success,2685,44:45:00
LID048490,UID04320,07-05-2025 02:18,Bengaluru,219.4.119.215,Success,4630,77:10:00
LID048491,UID04177,18-05-2025 09:55,Mysuru,90.17.184.14,Success,2935,48:55:00
LID048492,UID03757,07-05-2025 23:00,Belagavi,213.235.231.120,Success,1677,27:57:00
LID048493,UID04173,20-05-2025 21:23,Davanagere,155.164.106.231,Failed,0,00:00
LID048494,UID03773,06-05-2025 09:30,Hubballi,93.222.80.114,Success,1342,22:22
LID048495,UID02367,23-05-2025 19:46,Hubballi,173.208.232.241,Failed,0,00:00
LID048496,UID04525,12-05-2025 17:27,Ballari,142.161.30.160,Failed,0,00:00
LID048497,UID04559,08-05-2025 09:21,Davanagere,33.186.110.114,Success,4789,79:49:00
LID048498,UID04652,29-05-2025 00:11,Davanagere,64.121.64.160,Failed,0,00:00
LID048499,UID02490,28-05-2025 15:28,Mysuru,12.85.164.89,Success,3763,62:43:00
LID048500,UID02930,21-05-2025 05:10,Mangaluru,43.248.154.220,Success,6976,116:16:00
LID048501,UID03106,03-05-2025 20:12,Shivamogga,113.136.203.150,Failed,0,00:00
LID048502,UID03080,30-05-2025 22:56,Ballari,94.108.100.47,Success,3139,52:19:00
LID048503,UID02305,23-05-2025 04:13,Hubballi,12.120.191.143,Success,4718,78:38:00
LID048504,UID04985,11-05-2025 04:22,Hubballi,23.94.112.70,Success,2458,40:58:00
LID048505,UID00074,21-05-2025 19:09,Mangaluru,192.19.115.19,Success,4174,69:34:00
LID048506,UID02933,14-05-2025 10:32,Belagavi,107.192.118.22,Success,2381,39:41:00
LID048507,UID03450,12-05-2025 17:50,Ballari,89.147.93.18,Success,6711,111:51:00
LID048508,UID02934,08-05-2025 20:54,Mysuru,71.104.43.12,Success,2928,48:48:00
LID048509,UID01865,15-05-2025 08:19,Belagavi,135.200.130.83,Success,6737,112:17:00
LID048510,UID04977,08-05-2025 01:03,Shivamogga,12.231.253.131,Success,2306,38:26:00
LID048511,UID04631,29-05-2025 23:45,Bengaluru,49.93.174.47,Failed,0,00:00
LID048512,UID04069,18-05-2025 07:51,Tumakuru,35.95.44.118,Success,4068,67:48:00
LID048513,UID03454,09-05-2025 15:07,Ballari,18.95.151.116,Success,6344,105:44:00
LID048514,UID02558,20-05-2025 10:14,Hubballi,185.130.43.68,Success,4896,81:36:00
LID048515,UID00010,30-05-2025 10:55,Tumakuru,67.65.136.19,Success,5868,97:48:00
LID048516,UID02446,21-05-2025 06:13,Kalaburagi,154.97.142.126,Success,3914,65:14:00
LID048517,UID04453,07-05-2025 10:02,Shivamogga,165.108.65.25,Success,959,15:59
LID048518,UID03352,07-05-2025 10:28,Hubballi,198.84.232.9,Success,1754,29:14:00
LID048519,UID02661,13-05-2025 09:23,Belagavi,216.98.242.89,Success,1964,32:44:00
LID048520,UID03877,17-05-2025 23:21,Belagavi,155.63.89.173,Success,3508,58:28:00
LID048521,UID03680,27-05-2025 03:28,Shivamogga,221.184.26.119,Success,1475,24:35:00
LID048522,UID03044,13-05-2025 23:36,Kalaburagi,156.104.110.230,Success,6566,109:26:00
LID048523,UID04648,14-05-2025 21:20,Mysuru,98.94.43.205,Success,863,14:23
LID048524,UID02856,18-05-2025 11:10,Kalaburagi,156.30.60.111,Success,4288,71:28:00
LID048525,UID01445,07-05-2025 09:47,Ballari,145.78.15.129,Failed,0,00:00
LID048526,UID04167,20-05-2025 13:29,Mysuru,42.35.196.101,Success,5785,96:25:00
LID048527,UID00719,30-05-2025 22:32,Ballari,15.95.15.254,Success,3273,54:33:00
LID048528,UID00290,24-05-2025 05:21,Tumakuru,189.246.106.132,Success,1112,18:32
LID048529,UID03031,10-05-2025 17:51,Mangaluru,44.105.155.72,Success,5561,92:41:00
LID048530,UID02637,06-05-2025 17:36,Bengaluru,57.195.4.249,Success,6752,112:32:00
LID048531,UID00260,16-05-2025 00:50,Tumakuru,54.182.32.164,Failed,0,00:00
LID048532,UID00560,04-05-2025 03:21,Kalaburagi,26.155.224.206,Success,4018,66:58:00
LID048533,UID01111,07-05-2025 14:24,Ballari,54.16.30.76,Failed,0,00:00
LID048534,UID00396,12-05-2025 22:36,Ballari,199.215.21.2,Success,3053,50:53:00
LID048535,UID00203,04-05-2025 03:18,Shivamogga,83.64.227.101,Success,2704,45:04:00
LID048536,UID02414,08-05-2025 09:51,Mangaluru,2.11.25.138,Success,2869,47:49:00
LID048537,UID04831,22-05-2025 13:58,Belagavi,52.21.203.11,Success,2987,49:47:00
LID048538,UID02549,16-05-2025 17:26,Tumakuru,33.104.216.237,Success,5499,91:39:00
LID048539,UID03445,18-05-2025 17:46,Shivamogga,89.99.121.100,Success,2454,40:54:00
LID048540,UID02459,21-05-2025 08:09,Shivamogga,132.142.202.132,Success,5989,99:49:00
LID048541,UID00549,15-05-2025 06:26,Belagavi,81.110.255.108,Success,517,08:37
LID048542,UID00954,21-05-2025 07:49,Mangaluru,170.139.11.96,Success,6720,112:00:00
LID048543,UID00058,12-05-2025 20:09,Mangaluru,77.126.162.230,Success,6029,100:29:00
LID048544,UID01417,01-06-2025 05:31,Davanagere,64.61.149.38,Success,1106,18:26
LID048545,UID03328,11-05-2025 00:12,Ballari,24.127.235.186,Success,3280,54:40:00
LID048546,UID00139,01-06-2025 11:16,Bengaluru,160.69.80.89,Success,6462,107:42:00
LID048547,UID01234,21-05-2025 15:32,Tumakuru,82.216.125.164,Success,6550,109:10:00
LID048548,UID00159,30-05-2025 17:25,Belagavi,34.159.177.163,Success,1468,24:28:00
LID048549,UID01135,22-05-2025 05:51,Mangaluru,56.90.44.7,Success,4821,80:21:00
LID048550,UID02780,08-05-2025 22:34,Davanagere,135.179.108.10,Success,3413,56:53:00
LID048551,UID02273,04-05-2025 17:00,Hubballi,75.121.143.137,Failed,0,00:00
LID048552,UID02789,13-05-2025 18:55,Belagavi,119.197.108.255,Success,4152,69:12:00
LID048553,UID03075,10-05-2025 02:15,Bengaluru,75.158.75.123,Success,4977,82:57:00
LID048554,UID02755,11-05-2025 08:35,Bengaluru,54.38.130.18,Success,4199,69:59:00
LID048555,UID01829,14-05-2025 09:15,Shivamogga,91.17.247.113,Success,3623,60:23:00
LID048556,UID02026,20-05-2025 13:37,Bengaluru,4.233.77.237,Success,2954,49:14:00
LID048557,UID04318,21-05-2025 01:56,Ballari,141.62.160.204,Success,6426,107:06:00
LID048558,UID01687,09-05-2025 20:52,Bengaluru,212.61.69.239,Success,3804,63:24:00
LID048559,UID02553,07-05-2025 18:05,Mangaluru,40.19.245.149,Success,6212,103:32:00
LID048560,UID01593,20-05-2025 03:15,Kalaburagi,216.0.56.16,Success,35,00:35
LID048561,UID01827,14-05-2025 14:32,Belagavi,1.164.41.157,Failed,0,00:00
LID048562,UID02968,29-05-2025 07:45,Bengaluru,211.22.83.182,Success,784,13:04
LID048563,UID04350,31-05-2025 23:04,Ballari,126.74.88.208,Success,2925,48:45:00
LID048564,UID00546,31-05-2025 08:57,Mangaluru,180.107.192.255,Failed,0,00:00
LID048565,UID00405,22-05-2025 11:57,Bengaluru,74.191.161.100,Failed,0,00:00
LID048566,UID01613,15-05-2025 05:42,Tumakuru,39.53.214.165,Failed,0,00:00
LID048567,UID00243,04-05-2025 01:58,Mysuru,4.12.132.222,Success,7017,116:57:00
LID048568,UID04299,29-05-2025 23:56,Belagavi,128.15.109.236,Success,1895,31:35:00
LID048569,UID04399,31-05-2025 04:58,Kalaburagi,19.36.146.53,Success,1894,31:34:00
LID048570,UID04726,07-05-2025 05:12,Mangaluru,32.169.136.248,Success,5804,96:44:00
LID048571,UID03270,17-05-2025 19:00,Tumakuru,81.47.124.235,Failed,0,00:00
LID048572,UID04363,11-05-2025 03:46,Kalaburagi,178.142.245.1,Success,1324,22:04
LID048573,UID00031,19-05-2025 00:13,Shivamogga,135.117.153.201,Success,6420,107:00:00
LID048574,UID00827,02-06-2025 06:16,Mangaluru,213.43.185.215,Failed,0,00:00
LID048575,UID02276,05-05-2025 11:58,Bengaluru,71.147.142.241,Failed,0,00:00
LID048576,UID00418,29-05-2025 07:05,Tumakuru,178.230.1.17,Success,6862,114:22:00
LID048577,UID03878,23-05-2025 04:31,Hubballi,58.72.95.55,Success,3441,57:21:00
LID048578,UID02901,01-06-2025 17:06,Mysuru,67.150.240.240,Failed,0,00:00
LID048579,UID01168,04-05-2025 15:31,Hubballi,158.143.225.153,Success,3223,53:43:00
LID048580,UID00689,29-05-2025 15:10,Tumakuru,151.21.217.38,Failed,0,00:00
LID048581,UID04469,07-05-2025 00:21,Tumakuru,87.137.109.5,Success,6604,110:04:00
LID048582,UID04048,07-05-2025 04:25,Ballari,106.239.130.63,Success,3527,58:47:00
LID048583,UID04570,29-05-2025 14:11,Shivamogga,36.165.60.237,Success,1493,24:53:00
LID048584,UID01715,08-05-2025 18:22,Davanagere,73.65.180.29,Success,696,11:36
LID048585,UID01034,16-05-2025 18:59,Mangaluru,53.47.187.203,Failed,0,00:00
LID048586,UID00910,29-05-2025 12:37,Davanagere,64.166.127.20,Success,2453,40:53:00
LID048587,UID01166,06-05-2025 00:17,Ballari,97.18.54.77,Success,4960,82:40:00
LID048588,UID03524,05-05-2025 22:01,Tumakuru,152.183.222.100,Success,6876,114:36:00
LID048589,UID00643,30-05-2025 14:46,Shivamogga,12.134.21.124,Success,1299,21:39
LID048590,UID00881,31-05-2025 03:37,Tumakuru,210.212.160.132,Failed,0,00:00
LID048591,UID03147,31-05-2025 15:46,Tumakuru,99.21.1.194,Success,6934,115:34:00
LID048592,UID01680,10-05-2025 14:30,Mangaluru,183.190.166.66,Success,312,05:12
LID048593,UID01420,26-05-2025 13:54,Shivamogga,23.146.158.123,Success,1002,16:42
LID048594,UID00231,05-05-2025 19:31,Shivamogga,122.251.252.225,Success,5673,94:33:00
LID048595,UID02318,20-05-2025 12:09,Belagavi,131.70.114.93,Success,422,07:02
LID048596,UID00626,17-05-2025 02:41,Mangaluru,222.5.55.103,Success,1012,16:52
LID048597,UID01514,17-05-2025 07:50,Kalaburagi,223.232.29.212,Success,3911,65:11:00
LID048598,UID04387,17-05-2025 03:18,Ballari,90.106.180.210,Failed,0,00:00
LID048599,UID02925,09-05-2025 03:04,Bengaluru,211.79.113.227,Failed,0,00:00
LID048600,UID03551,15-05-2025 07:36,Mysuru,50.140.187.222,Failed,0,00:00
LID048601,UID04198,25-05-2025 12:27,Tumakuru,68.192.165.101,Success,5668,94:28:00
LID048602,UID02297,27-05-2025 21:31,Tumakuru,217.14.89.170,Failed,0,00:00
LID048603,UID00667,21-05-2025 17:46,Bengaluru,208.26.48.139,Failed,0,00:00
LID048604,UID04321,12-05-2025 18:33,Mysuru,91.11.14.127,Success,4328,72:08:00
LID048605,UID00639,09-05-2025 03:06,Hubballi,212.48.124.76,Success,31,00:31
LID048606,UID03706,14-05-2025 12:20,Ballari,57.208.60.79,Success,6450,107:30:00
LID048607,UID02938,23-05-2025 09:52,Mysuru,185.81.96.195,Success,1302,21:42
LID048608,UID02199,22-05-2025 12:25,Tumakuru,110.200.118.26,Failed,0,00:00
LID048609,UID04406,24-05-2025 09:02,Mysuru,62.218.59.122,Success,4953,82:33:00
LID048610,UID00136,20-05-2025 11:06,Mangaluru,20.133.228.123,Success,808,13:28
LID048611,UID03885,24-05-2025 18:48,Mangaluru,128.38.200.231,Success,1451,24:11:00
LID048612,UID03967,10-05-2025 06:08,Ballari,193.23.219.123,Failed,0,00:00
LID048613,UID00444,17-05-2025 13:16,Ballari,187.8.173.227,Success,7043,117:23:00
LID048614,UID04961,24-05-2025 17:07,Mysuru,214.163.104.106,Success,3284,54:44:00
LID048615,UID02258,10-05-2025 19:02,Ballari,49.76.113.129,Success,5084,84:44:00
LID048616,UID02566,11-05-2025 09:14,Davanagere,177.163.211.205,Failed,0,00:00
LID048617,UID03057,29-05-2025 04:21,Kalaburagi,140.150.163.24,Failed,0,00:00
LID048618,UID03991,03-05-2025 17:21,Tumakuru,124.18.234.53,Failed,0,00:00
LID048619,UID03586,24-05-2025 14:33,Bengaluru,28.208.201.35,Success,4204,70:04:00
LID048620,UID00562,12-05-2025 21:24,Shivamogga,60.221.65.99,Success,2130,35:30:00
LID048621,UID03708,15-05-2025 04:29,Tumakuru,153.141.112.139,Success,1962,32:42:00
LID048622,UID00269,30-05-2025 02:09,Kalaburagi,142.126.101.131,Success,2912,48:32:00
LID048623,UID03532,01-06-2025 22:01,Bengaluru,188.94.156.25,Success,4482,74:42:00
LID048624,UID02874,14-05-2025 07:52,Mysuru,197.96.219.114,Success,3876,64:36:00
LID048625,UID01690,06-05-2025 13:10,Shivamogga,125.98.19.113,Failed,0,00:00
LID048626,UID04312,21-05-2025 02:22,Hubballi,121.96.63.111,Success,2204,36:44:00
LID048627,UID01935,29-05-2025 12:38,Belagavi,22.68.159.156,Success,5402,90:02:00
LID048628,UID03049,14-05-2025 08:12,Mysuru,16.83.174.246,Failed,0,00:00
LID048629,UID04646,04-05-2025 18:55,Belagavi,59.138.215.36,Success,4974,82:54:00
LID048630,UID04231,12-05-2025 10:17,Ballari,130.205.107.197,Success,1127,18:47
LID048631,UID02599,22-05-2025 20:55,Tumakuru,98.179.206.107,Success,4037,67:17:00
LID048632,UID00218,14-05-2025 19:23,Hubballi,151.112.147.67,Success,2849,47:29:00
LID048633,UID01366,27-05-2025 14:30,Belagavi,213.79.247.153,Success,4612,76:52:00
LID048634,UID01073,19-05-2025 06:37,Shivamogga,90.61.96.50,Success,5335,88:55:00
LID048635,UID00081,22-05-2025 14:54,Bengaluru,81.204.61.106,Failed,0,00:00
LID048636,UID04606,21-05-2025 09:48,Davanagere,97.41.42.62,Failed,0,00:00
LID048637,UID03267,27-05-2025 22:11,Shivamogga,49.48.47.145,Success,6366,106:06:00
LID048638,UID00990,17-05-2025 10:27,Tumakuru,40.93.253.83,Success,3962,66:02:00
LID048639,UID02886,18-05-2025 12:56,Kalaburagi,10.162.130.206,Success,2855,47:35:00
LID048640,UID04839,11-05-2025 23:03,Hubballi,101.105.158.252,Failed,0,00:00
LID048641,UID04059,10-05-2025 00:14,Bengaluru,144.33.108.119,Success,1692,28:12:00
LID048642,UID01315,21-05-2025 05:07,Kalaburagi,68.190.180.178,Success,1945,32:25:00
LID048643,UID04596,27-05-2025 19:35,Bengaluru,84.8.72.68,Success,5096,84:56:00
LID048644,UID00290,16-05-2025 22:49,Mangaluru,95.2.200.187,Success,1072,17:52
LID048645,UID04959,31-05-2025 14:13,Bengaluru,120.110.165.55,Success,6514,108:34:00
LID048646,UID04952,01-06-2025 13:14,Kalaburagi,30.6.163.241,Success,1658,27:38:00
LID048647,UID02509,11-05-2025 21:24,Davanagere,192.15.88.216,Failed,0,00:00
LID048648,UID04498,04-05-2025 07:05,Kalaburagi,23.52.63.55,Success,927,15:27
LID048649,UID04950,24-05-2025 15:05,Kalaburagi,148.30.3.187,Success,2648,44:08:00
LID048650,UID00991,23-05-2025 10:14,Mangaluru,165.212.248.173,Success,3699,61:39:00
LID048651,UID04287,04-05-2025 23:37,Ballari,140.43.190.151,Failed,0,00:00
LID048652,UID03689,11-05-2025 12:59,Tumakuru,60.64.71.205,Success,2079,34:39:00
LID048653,UID01844,01-06-2025 06:43,Kalaburagi,57.252.132.88,Success,3217,53:37:00
LID048654,UID01150,29-05-2025 23:34,Mangaluru,72.27.128.160,Success,416,06:56
LID048655,UID00173,08-05-2025 00:01,Davanagere,213.229.119.170,Success,5147,85:47:00
LID048656,UID04442,06-05-2025 20:59,Davanagere,39.17.130.181,Success,7199,119:59:00
LID048657,UID04298,18-05-2025 08:13,Ballari,25.125.106.19,Success,2230,37:10:00
LID048658,UID03024,27-05-2025 20:00,Tumakuru,91.19.199.37,Success,3680,61:20:00
LID048659,UID04983,28-05-2025 21:00,Bengaluru,123.120.201.67,Success,3470,57:50:00
LID048660,UID00799,31-05-2025 03:54,Bengaluru,13.75.229.30,Success,1999,33:19:00
LID048661,UID01986,19-05-2025 13:01,Tumakuru,212.180.169.248,Failed,0,00:00
LID048662,UID01815,09-05-2025 10:17,Mysuru,176.25.254.30,Success,6224,103:44:00
LID048663,UID04600,01-06-2025 23:11,Shivamogga,38.149.104.112,Failed,0,00:00
LID048664,UID00764,14-05-2025 01:35,Mangaluru,142.142.171.6,Success,453,07:33
LID048665,UID02360,30-05-2025 05:53,Tumakuru,132.169.252.246,Success,4549,75:49:00
LID048666,UID03423,18-05-2025 08:21,Bengaluru,46.142.50.78,Success,701,11:41
LID048667,UID01491,08-05-2025 04:04,Mangaluru,97.100.71.131,Success,2424,40:24:00
LID048668,UID03998,06-05-2025 05:04,Davanagere,217.253.212.92,Success,303,05:03
LID048669,UID04998,27-05-2025 12:51,Bengaluru,69.0.63.167,Failed,0,00:00
LID048670,UID02554,27-05-2025 03:56,Mysuru,37.101.170.170,Success,3515,58:35:00
LID048671,UID04087,08-05-2025 14:14,Shivamogga,98.40.230.95,Success,4867,81:07:00
LID048672,UID00481,18-05-2025 15:50,Ballari,192.152.229.236,Success,2867,47:47:00
LID048673,UID03169,21-05-2025 01:06,Davanagere,192.62.148.147,Success,174,02:54
LID048674,UID02927,29-05-2025 13:59,Ballari,84.214.117.45,Success,6230,103:50:00
LID048675,UID03466,14-05-2025 05:18,Hubballi,154.129.13.56,Success,410,06:50
LID048676,UID01411,07-05-2025 20:32,Hubballi,180.134.128.191,Success,2004,33:24:00
LID048677,UID02507,10-05-2025 21:17,Tumakuru,133.86.121.92,Failed,0,00:00
LID048678,UID01927,25-05-2025 00:50,Mangaluru,85.88.205.107,Failed,0,00:00
LID048679,UID03047,18-05-2025 09:16,Tumakuru,81.138.87.218,Success,3767,62:47:00
LID048680,UID03100,14-05-2025 07:30,Tumakuru,74.138.228.218,Success,1381,23:01
LID048681,UID04974,09-05-2025 02:38,Mysuru,221.35.220.43,Success,2168,36:08:00
LID048682,UID02511,11-05-2025 15:39,Kalaburagi,222.13.111.111,Success,3691,61:31:00
LID048683,UID00823,31-05-2025 01:31,Hubballi,165.127.46.211,Failed,0,00:00
LID048684,UID02937,25-05-2025 09:08,Hubballi,186.105.224.152,Failed,0,00:00
LID048685,UID03260,05-05-2025 06:28,Belagavi,71.11.63.240,Success,5685,94:45:00
LID048686,UID01571,10-05-2025 23:10,Mysuru,118.162.114.149,Failed,0,00:00
LID048687,UID04506,13-05-2025 18:20,Tumakuru,191.78.39.162,Failed,0,00:00
LID048688,UID02755,31-05-2025 15:09,Shivamogga,19.144.167.45,Success,5000,83:20:00
LID048689,UID02584,16-05-2025 01:56,Shivamogga,95.101.187.69,Failed,0,00:00
LID048690,UID02538,23-05-2025 22:56,Bengaluru,196.204.111.166,Success,4461,74:21:00
LID048691,UID04972,05-05-2025 10:18,Mysuru,125.22.92.202,Failed,0,00:00
LID048692,UID03540,23-05-2025 23:51,Bengaluru,86.238.239.149,Success,6862,114:22:00
LID048693,UID03770,03-05-2025 08:18,Kalaburagi,188.137.246.51,Success,4042,67:22:00
LID048694,UID04406,27-05-2025 02:29,Bengaluru,128.13.111.164,Success,77,01:17
LID048695,UID03081,05-05-2025 21:11,Ballari,203.253.203.253,Success,3502,58:22:00
LID048696,UID00732,15-05-2025 07:19,Shivamogga,106.11.158.182,Success,938,15:38
